JacksMask,Aces,Tens,AttachedTens,TenKingSmall,WinProb
9,0,2,0,0,0.0000
12,1,0,0,0,0.0000
0,0,1,0,0,0.0000
4,2,2,1,1,0.0200
1,1,1,0,0,0.0000
8,1,0,0,0,0.0000
6,1,1,0,0,0.0000
2,1,1,1,0,0.0000
12,2,3,1,0,0.3100
10,0,0,0,0,0.0000
0,1,1,0,1,0.0000
4,2,2,0,0,0.0100
10,1,1,0,0,0.0000
8,2,1,1,1,0.0200
9,1,2,0,0,0.0000
0,1,3,0,0,0.0000
10,3,1,1,0,0.9400
5,0,3,0,1,0.0000
13,1,1,0,0,0.0000
0,2,0,0,0,0.0000
4,2,1,1,0,0.0000
5,1,1,0,0,0.0000
3,0,1,0,0,0.0000
0,0,2,0,1,0.0000
14,2,1,0,0,0.0300
3,0,1,0,0,0.0000
0,1,0,0,0,0.0000
12,2,2,0,0,0.0600
1,0,2,0,1,0.0000
4,1,1,0,1,0.0000
7,1,1,0,0,0.0000
1,3,2,1,0,0.3100
1,1,1,0,1,0.0000
2,0,2,0,0,0.0000
2,1,3,1,0,0.0000
6,1,3,1,1,0.0000
4,1,3,1,1,0.0000
3,1,1,0,0,0.0000
4,2,1,0,0,0.0000
8,0,1,0,0,0.0000
12,1,1,0,1,0.1400
9,4,1,1,0,1.0000
8,2,1,1,0,0.0200
4,2,2,1,1,0.0200
2,3,1,1,0,0.0900
10,4,1,1,0,1.0000
0,0,2,0,1,0.0000
3,1,1,0,1,0.0000
1,0,2,0,1,0.0000
0,2,0,0,0,0.0000
1,1,1,0,0,0.0000
1,0,0,0,0,0.0000
1,1,1,1,0,0.0000
12,0,2,0,0,0.0000
0,1,2,1,2,0.0000
0,0,2,0,1,0.0000
12,0,2,0,1,0.0100
0,2,2,1,0,0.0000
6,1,1,1,0,0.0200
7,1,1,0,0,0.1300
0,1,3,0,0,0.0000
12,2,1,1,0,0.5700
5,0,1,0,0,0.0000
12,1,0,0,0,0.0200
6,1,2,0,0,0.0000
15,1,0,0,0,0.0000
14,1,1,0,1,0.0100
15,1,2,1,0,0.2600
3,1,1,0,0,0.0000
6,1,1,0,0,0.0000
13,1,1,1,0,0.0300
2,2,1,0,1,0.0000
12,2,1,0,0,0.0300
4,1,1,1,1,0.0000
0,1,1,0,0,0.0000
4,2,1,1,0,0.0400
2,2,3,2,0,0.0800
0,3,0,0,0,0.0100
1,1,2,1,0,0.0000
0,1,1,0,0,0.0000
1,0,2,0,0,0.0000
4,1,0,0,0,0.0000
2,1,2,1,0,0.0000
1,1,1,0,1,0.0000
3,1,1,0,0,0.0000
4,0,2,0,1,0.0000
0,3,1,0,0,0.0000
1,1,3,1,1,0.0000
0,1,2,0,0,0.0000
6,1,1,0,1,0.0100
9,2,1,1,0,0.4500
4,0,2,0,0,0.0000
0,1,2,1,0,0.0000
1,2,2,2,0,0.0000
4,1,1,0,0,0.0000
4,2,1,0,1,0.0100
4,2,0,0,0,0.0000
12,2,1,1,0,0.6100
0,3,0,0,0,0.0000
8,2,3,2,0,0.2000
5,1,1,0,0,0.0000
10,0,1,0,0,0.0000
8,1,1,1,1,0.0000
6,2,3,2,0,0.7000
0,1,3,1,1,0.0000
2,1,0,0,0,0.0000
4,3,2,1,1,0.2300
12,1,3,1,1,0.0900
13,2,0,0,0,0.1500
0,2,2,1,1,0.0000
4,2,1,0,0,0.0000
0,1,1,1,1,0.0000
12,3,1,1,0,0.9800
0,0,1,0,1,0.0000
0,1,2,0,0,0.0000
6,1,1,0,0,0.0000
0,1,3,0,0,0.0000
7,1,0,0,0,0.0000
0,0,0,0,0,0.0000
2,1,0,0,0,0.0000
12,1,1,0,1,0.2500
1,1,0,0,0,0.0000
14,1,0,0,0,0.3000
4,2,2,2,1,0.0500
4,1,1,0,0,0.0000
8,1,1,1,0,0.0000
0,2,2,1,0,0.0000
8,4,1,1,0,0.9400
1,2,1,0,0,0.0000
10,2,0,0,0,0.0000
2,1,1,1,0,0.0000
6,1,2,1,1,0.1200
5,1,0,0,0,0.0000
2,0,1,0,1,0.0000
1,3,0,0,0,0.0000
3,1,1,0,0,0.0000
2,2,2,1,0,0.0000
2,2,1,1,0,0.0000
0,2,2,1,1,0.0000
2,1,2,1,0,0.0000
4,1,3,0,1,0.0000
12,3,1,1,0,0.9100
0,1,2,1,1,0.0000
3,1,0,0,0,0.0000
0,1,2,1,0,0.0000
5,1,1,0,0,0.0600
0,1,2,0,0,0.0000
2,1,2,0,0,0.0000
2,1,1,0,0,0.0000
0,1,2,0,0,0.0000
0,2,2,1,1,0.0000
0,1,3,1,0,0.0000
0,2,1,1,0,0.0000
2,1,1,0,0,0.0000
6,1,3,1,0,0.0000
0,1,2,0,0,0.0000
0,2,0,0,0,0.0000
4,1,2,0,0,0.0000
1,1,2,1,1,0.0000
0,3,1,1,0,0.0000
5,0,1,0,0,0.0000
8,2,2,1,0,0.0500
8,0,2,0,0,0.0000
8,1,2,1,1,0.0000
3,1,0,0,0,0.0000
2,0,4,0,1,0.0000
10,0,2,0,0,0.0000
1,2,1,0,0,0.0000
0,2,1,0,1,0.0000
0,2,1,0,1,0.0000
8,2,2,1,1,0.0300
0,2,2,2,0,0.0000
0,2,2,1,0,0.0100
7,2,1,0,0,0.4400
8,2,1,0,0,0.0100
8,1,1,0,0,0.0000
4,0,3,0,2,0.0000
4,3,1,1,0,0.2800
8,1,2,1,1,0.0000
3,2,0,0,0,0.0700
4,2,2,1,0,0.0000
0,2,2,0,1,0.0000
0,1,2,0,1,0.0000
4,1,0,0,0,0.0000
0,2,1,1,1,0.0000
0,1,1,0,0,0.0000
6,1,0,0,0,0.0000
5,1,1,1,1,0.0900
0,2,2,1,1,0.0000
2,1,1,0,1,0.0000
2,2,0,0,0,0.0000
4,3,1,1,0,0.1100
0,0,3,0,1,0.0000
1,1,1,0,1,0.0000
2,1,2,0,0,0.0000
3,1,1,1,1,0.0600
2,2,1,1,0,0.0000
2,1,1,0,0,0.0000
0,1,2,0,0,0.0000
0,1,1,0,1,0.0000
1,1,2,1,1,0.0000
0,1,3,1,2,0.0000
12,3,2,1,0,0.9900
0,2,1,1,0,0.0000
8,1,0,0,0,0.0000
7,1,0,0,0,0.0000
8,2,0,0,0,0.0000
0,1,2,0,0,0.0000
12,1,1,0,0,0.0000
8,2,1,1,0,0.0500
8,0,1,0,0,0.0000
13,2,2,1,0,0.9200
1,1,0,0,0,0.0000
12,1,2,0,0,0.0300
4,1,1,0,0,0.0000
4,0,1,0,0,0.0000
10,1,2,1,0,0.0000
2,0,2,0,0,0.0000
0,2,2,1,1,0.0000
0,2,1,0,0,0.0000
3,1,1,1,0,0.0000
1,4,0,0,0,0.3200
11,1,0,0,0,0.0200
2,2,0,0,0,0.0000
0,1,3,0,0,0.0000
1,2,0,0,0,0.0000
4,1,1,1,1,0.0000
2,0,1,0,0,0.0000
8,1,2,1,0,0.0000
3,1,0,0,0,0.0000
0,2,1,1,1,0.0000
4,3,0,0,0,0.0500
2,0,2,0,0,0.0000
0,3,1,1,0,0.0100
6,2,2,2,0,0.6000
13,1,2,0,0,0.0000
2,0,2,0,1,0.0000
13,0,1,0,0,0.0000
8,1,1,0,1,0.0000
1,3,0,0,0,0.0000
0,3,0,0,0,0.0200
9,1,1,0,1,0.0000
1,1,0,0,0,0.0000
2,1,3,1,0,0.0000
13,0,0,0,0,0.0000
9,0,0,0,0,0.0000
2,2,0,0,0,0.0000
10,2,2,1,0,0.2800
14,1,1,0,0,0.0000
1,1,2,1,0,0.0000
0,1,1,0,0,0.0000
10,1,1,0,1,0.0000
0,3,1,1,0,0.0000
2,1,0,0,0,0.0000
1,1,2,1,0,0.0000
3,2,1,0,0,0.0000
0,1,2,1,1,0.0000
8,1,1,1,0,0.0000
10,1,1,0,0,0.0000
10,1,1,0,1,0.0100
8,1,1,0,0,0.0000
9,2,0,0,0,0.0000
1,0,3,0,0,0.0000
2,1,1,0,0,0.0000
0,1,3,1,0,0.0000
9,0,1,0,0,0.0000
14,1,0,0,0,0.0000
8,1,0,0,0,0.0000
2,1,2,0,1,0.0000
3,0,2,0,0,0.0000
2,1,3,1,1,0.0000
7,0,1,0,0,0.0000
4,2,0,0,0,0.0000
8,0,2,0,1,0.0000
1,3,2,2,0,0.2900
2,2,2,1,0,0.0100
1,2,2,1,1,0.0400
0,1,1,0,0,0.0000
4,3,1,1,0,0.0900
4,2,1,0,0,0.0000
8,1,2,0,0,0.0000
3,1,1,0,0,0.0000
2,2,0,0,0,0.0000
2,1,3,1,1,0.0000
0,1,3,1,0,0.0000
3,3,1,0,0,0.1000
1,1,1,0,0,0.0000
8,2,2,0,0,0.0000
2,2,0,0,0,0.0000
0,1,3,1,0,0.0000
8,1,0,0,0,0.0000
2,0,0,0,0,0.0000
5,2,1,1,1,0.3600
8,1,0,0,0,0.0000
0,2,1,1,0,0.0000
8,1,1,0,0,0.0000
4,1,2,1,1,0.0000
0,2,1,0,0,0.0000
0,1,2,1,0,0.0000
10,1,2,0,1,0.0200
6,1,1,0,0,0.0000
0,2,2,2,0,0.0000
8,1,2,1,0,0.0000
0,1,2,0,1,0.0000
4,2,2,2,1,0.0400
8,1,1,0,0,0.0000
8,1,1,0,0,0.0000
0,1,2,1,0,0.0000
1,1,1,1,0,0.0000
0,2,0,0,0,0.0000
0,0,1,0,0,0.0000
4,2,3,1,1,0.0400
1,2,2,2,0,0.0000
6,1,2,0,0,0.0000
0,2,1,1,0,0.0000
7,1,1,0,1,0.8500
4,3,2,1,0,0.1500
0,1,1,1,0,0.0000
0,1,1,0,0,0.0000
8,1,0,0,0,0.0000
1,1,2,0,1,0.0000
0,1,1,1,1,0.0000
2,1,1,1,0,0.0000
0,2,2,1,0,0.0000
8,2,1,1,1,0.0000
5,0,1,0,0,0.0000
8,1,1,0,0,0.0000
7,0,1,0,0,0.0000
9,1,0,0,0,0.0000
8,2,2,2,0,0.0500
2,0,4,0,1,0.0000
8,0,2,0,0,0.0000
0,3,2,2,0,0.0400
13,1,1,0,0,0.0000
1,2,2,1,0,0.0000
10,0,1,0,1,0.0000
0,1,1,1,0,0.0000
8,0,1,0,0,0.0000
11,1,0,0,0,0.0000
2,1,1,0,0,0.0000
8,2,2,1,1,0.0500
0,1,2,1,1,0.0000
2,0,1,0,0,0.0000
0,3,1,0,0,0.0000
6,2,2,1,0,0.3800
4,1,2,0,0,0.0000
7,2,2,1,0,0.6100
8,0,1,0,0,0.0000
7,2,0,0,0,0.0000
7,1,0,0,0,0.0100
1,1,1,1,0,0.0000
1,1,1,0,0,0.0000
2,2,1,0,0,0.0000
6,1,3,0,1,0.0200
0,0,1,0,0,0.0000
14,1,1,0,0,0.0100
10,1,1,0,0,0.0200
9,1,0,0,0,0.0000
1,2,1,0,0,0.0000
12,1,2,1,0,0.0000
0,2,0,0,0,0.0000
2,2,2,1,1,0.0100
0,1,2,0,1,0.0000
4,2,1,0,0,0.0000
1,0,2,0,0,0.0000
0,1,2,0,0,0.0000
0,2,0,0,0,0.0000
0,1,0,0,0,0.0000
9,0,2,0,0,0.0000
2,0,0,0,0,0.0000
8,2,2,1,0,0.0500
12,1,0,0,0,0.0000
2,1,2,0,0,0.0000
6,1,2,0,0,0.0000
8,2,0,0,0,0.0000
2,2,1,0,1,0.0000
10,1,1,1,1,0.0300
1,1,1,0,0,0.0000
8,1,1,1,0,0.0000
4,1,2,1,0,0.0000
8,1,1,0,0,0.0000
2,1,1,0,1,0.0000
2,3,0,0,0,0.0500
6,0,1,0,0,0.0000
2,0,2,0,0,0.0000
1,0,2,0,1,0.0000
3,1,1,0,0,0.0000
13,2,1,0,0,0.0600
12,1,0,0,0,0.0000
4,1,1,0,0,0.0000
10,2,0,0,0,0.0300
4,2,2,1,1,0.0200
2,2,0,0,0,0.0000
0,1,2,1,1,0.0000
4,0,1,0,0,0.0000
0,1,3,0,0,0.0000
14,2,2,0,0,0.1200
0,1,2,0,1,0.0000
12,1,0,0,0,0.0000
2,1,1,0,0,0.0000
2,1,2,1,1,0.0000
4,1,1,1,0,0.0000
0,1,2,1,0,0.0000
2,1,1,0,1,0.0000
13,0,0,0,0,0.0000
9,1,1,0,0,0.0000
4,2,0,0,0,0.0000
4,1,0,0,0,0.0000
4,2,0,0,0,0.0000
2,2,2,1,0,0.0000
8,1,1,0,0,0.0000
10,1,1,0,0,0.0000
2,1,2,0,0,0.0000
5,1,0,0,0,0.0000
4,1,1,0,1,0.0000
4,2,0,0,0,0.0000
6,2,1,0,0,0.1800
3,2,1,0,0,0.0000
0,1,1,0,0,0.0000
0,2,2,2,0,0.0000
2,1,2,0,0,0.0000
3,2,0,0,0,0.0000
4,1,2,0,0,0.0000
1,2,1,1,0,0.0000
1,1,1,0,0,0.0000
5,0,1,0,0,0.0000
11,0,1,0,0,0.0100
8,1,0,0,0,0.0000
2,0,1,0,1,0.0000
5,1,1,0,0,0.0000
3,0,1,0,0,0.0000
0,1,1,0,1,0.0000
4,1,1,0,0,0.0000
1,2,2,1,0,0.0000
14,1,1,1,0,0.3600
14,0,1,0,0,0.0200
4,0,1,0,1,0.0000
3,1,1,0,1,0.0000
12,2,0,0,0,0.0000
8,0,1,0,0,0.0000
6,2,1,1,0,0.0100
10,0,2,0,0,0.0000
1,1,0,0,0,0.0000
1,0,2,0,2,0.0000
10,0,3,0,1,0.0000
1,1,2,1,0,0.0000
12,2,2,2,0,0.9400
0,2,1,0,0,0.0000
4,2,0,0,0,0.0000
1,0,0,0,0,0.0000
2,0,2,0,1,0.0000
6,0,1,0,0,0.0000
6,1,3,0,0,0.0000
5,0,0,0,0,0.0000
6,1,1,0,0,0.0000
6,2,3,1,0,0.4500
8,1,1,1,0,0.0000
14,1,1,0,0,0.0200
2,3,2,2,0,0.2200
4,2,0,0,0,0.0000
2,1,0,0,0,0.0000
2,1,1,0,1,0.0000
4,1,0,0,0,0.0000
8,1,0,0,0,0.0000
6,1,0,0,0,0.0000
8,1,1,1,0,0.0000
8,0,0,0,0,0.0000
2,1,1,1,1,0.0000
1,0,2,0,1,0.0000
3,1,1,0,0,0.0000
8,2,0,0,0,0.0000
8,2,1,1,0,0.0400
2,0,3,0,0,0.0000
2,1,0,0,0,0.0000
10,0,1,0,1,0.0000
7,2,1,0,0,0.0100
0,2,1,0,0,0.0000
8,2,2,1,0,0.1100
4,2,1,1,0,0.0000
0,1,1,0,0,0.0000
4,1,2,1,0,0.0000
0,1,3,0,1,0.0000
0,2,1,1,0,0.0000
2,2,1,0,1,0.0000
2,1,2,1,0,0.0000
8,1,1,0,0,0.0000
8,1,1,1,0,0.0000
1,2,1,1,1,0.0000
0,0,1,0,0,0.0000
8,1,0,0,0,0.0000
8,1,1,0,0,0.0000
1,1,2,0,1,0.0000
6,0,0,0,0,0.0000
8,1,0,0,0,0.0000
0,0,2,0,0,0.0000
1,1,0,0,0,0.0000
4,1,1,1,1,0.0000
1,1,2,1,0,0.0000
0,1,2,1,0,0.0000
4,1,2,1,0,0.0000
4,2,0,0,0,0.0000
2,1,2,1,0,0.0000
13,1,0,0,0,0.0000
0,2,0,0,0,0.0000
8,2,0,0,0,0.0000
0,1,0,0,0,0.0000
9,0,1,0,0,0.0000
13,0,3,0,0,0.0000
4,1,1,1,1,0.0000
0,2,1,1,0,0.0000
0,2,2,1,0,0.0000
3,1,1,0,1,0.0100
7,1,3,1,0,0.1100
1,3,1,1,0,0.1100
1,1,1,0,0,0.0000
7,1,1,1,0,0.0000
6,0,1,0,1,0.0000
6,2,0,0,0,0.0300
0,3,0,0,0,0.0200
12,0,0,0,0,0.0000
0,2,1,1,0,0.0000
0,1,1,0,1,0.0000
5,2,2,1,0,0.2200
10,2,0,0,0,0.3300
0,1,1,0,1,0.0000
4,1,2,1,1,0.0000
2,1,0,0,0,0.0000
8,2,2,1,1,0.0500
12,0,2,0,1,0.0000
6,1,1,0,0,0.0000
1,1,0,0,0,0.0000
0,1,2,0,1,0.0000
1,3,1,1,0,0.0300
10,0,1,0,0,0.0000
9,1,3,0,0,0.0000
3,0,2,0,0,0.0000
8,0,1,0,1,0.0000
9,1,0,0,0,0.0000
6,1,2,0,0,0.0000
5,1,2,1,0,0.0100
4,0,0,0,0,0.0000
0,1,1,0,0,0.0000
2,1,2,1,1,0.0000
1,0,2,0,0,0.0000
2,0,0,0,0,0.0000
11,1,2,1,0,0.0300
0,1,1,0,0,0.0000
3,3,1,1,0,0.4100
2,1,2,1,1,0.0000
4,0,3,0,1,0.0000
12,2,0,0,0,0.0100
8,2,1,0,0,0.0000
6,2,2,1,1,0.3500
2,2,1,1,0,0.0000
2,2,2,1,1,0.0200
5,0,0,0,0,0.0000
6,2,1,1,0,0.0900
3,2,0,0,0,0.0000
12,1,1,1,0,0.0100
5,1,0,0,0,0.0000
8,2,1,0,0,0.1300
9,0,1,0,0,0.0000
10,2,1,1,0,0.6500
4,0,2,0,1,0.0000
6,1,2,0,0,0.0000
8,2,2,1,0,0.0100
4,1,2,1,0,0.0000
0,1,0,0,0,0.0000
0,3,1,1,1,0.0000
1,1,1,0,0,0.0000
2,2,1,1,0,0.0000
0,1,2,1,1,0.0000
1,3,1,1,0,0.0100
0,2,1,1,0,0.0000
3,2,1,0,0,0.0000
0,2,1,1,0,0.0000
12,1,1,0,0,0.0000
0,2,1,1,0,0.0000
6,1,2,1,0,0.0000
1,1,1,0,0,0.0000
8,1,0,0,0,0.0000
4,0,0,0,0,0.0000
13,2,0,0,0,0.1100
5,2,1,1,0,0.0100
2,2,3,1,0,0.0400
0,1,2,0,1,0.0000
4,0,2,0,0,0.0000
2,1,4,1,1,0.0000
4,1,1,0,0,0.0000
2,1,2,0,0,0.0000
2,2,1,0,0,0.0000
0,2,2,2,0,0.0000
8,1,1,0,0,0.0000
2,2,1,1,0,0.0000
1,0,2,0,1,0.0000
6,2,2,1,1,0.2000
2,1,1,0,0,0.0000
12,0,2,0,1,0.0000
5,1,0,0,0,0.0000
0,1,3,1,2,0.0000
8,0,1,0,0,0.0000
0,1,0,0,0,0.0000
10,2,0,0,0,0.0600
8,3,2,1,0,0.5100
8,0,2,0,0,0.0000
1,3,2,2,0,0.2900
4,2,0,0,0,0.0000
2,3,1,1,0,0.0500
12,0,0,0,0,0.0000
7,2,0,0,0,0.3700
0,0,2,0,1,0.0000
2,2,1,1,1,0.0000
3,1,1,0,0,0.0000
0,2,1,1,1,0.0000
11,0,0,0,0,0.0000
0,1,2,0,1,0.0000
0,1,1,1,0,0.0000
12,1,1,0,0,0.0000
0,0,0,0,0,0.0000
8,1,1,0,0,0.0000
6,0,1,0,0,0.0000
2,0,0,0,0,0.0000
9,2,0,0,0,0.0500
11,0,1,0,0,0.0000
0,2,1,0,0,0.0000
0,2,1,0,0,0.0000
2,1,1,0,0,0.0000
10,2,1,0,0,0.0000
0,1,2,0,2,0.0000
8,1,2,0,0,0.0000
3,0,1,0,1,0.0000
0,1,2,0,0,0.0000
2,0,2,0,1,0.0000
10,2,0,0,0,0.0000
4,0,1,0,0,0.0000
0,0,2,0,0,0.0000
2,0,1,0,0,0.0000
8,1,1,0,0,0.0000
4,2,3,1,1,0.0600
2,2,0,0,0,0.0000
0,2,1,1,0,0.0000
2,0,1,0,1,0.0000
6,0,1,0,0,0.0000
13,1,1,0,0,0.0500
3,3,2,2,0,0.8700
7,0,1,0,0,0.0000
10,1,1,0,0,0.0000
0,0,1,0,1,0.0000
0,0,1,0,0,0.0000
5,1,0,0,0,0.0000
0,2,0,0,0,0.0000
9,1,2,0,0,0.0000
6,1,1,0,0,0.0000
9,1,1,0,0,0.0000
0,1,1,1,0,0.0000
6,1,2,0,1,0.0000
5,2,0,0,0,0.0000
5,0,1,0,1,0.0000
4,0,1,0,1,0.0000
2,3,1,1,0,0.0400
8,1,2,0,0,0.0000
0,0,2,0,0,0.0000
1,0,1,0,0,0.0000
13,1,1,0,0,0.0600
0,1,2,1,1,0.0000
8,2,0,0,0,0.0300
4,2,1,1,0,0.0000
13,0,1,0,0,0.0100
5,1,2,1,0,0.0300
12,2,1,1,0,0.4900
0,1,2,1,1,0.0000
2,2,2,1,0,0.0000
3,2,3,2,0,0.3800
1,0,1,0,0,0.0000
14,2,1,1,0,0.9900
8,2,1,1,0,0.0000
8,1,2,0,1,0.0100
4,1,2,0,0,0.0000
0,2,2,1,0,0.0000
8,1,1,1,1,0.0000
4,2,2,1,1,0.0700
4,1,1,0,0,0.0000
12,1,0,0,0,0.0000
10,2,0,0,0,0.0800
13,1,0,0,0,0.0100
14,1,1,1,1,0.3900
1,2,0,0,0,0.0000
4,1,1,0,1,0.0000
0,0,2,0,0,0.0000
4,3,2,2,0,0.1500
5,3,2,2,0,0.9900
2,1,0,0,0,0.0000
0,1,1,0,0,0.0000
0,2,1,0,1,0.0000
2,1,1,1,0,0.0000
8,1,0,0,0,0.0000
8,2,0,0,0,0.0000
4,3,2,2,0,0.2900
8,1,1,0,0,0.0000
9,0,1,0,1,0.0000
2,3,1,0,1,0.0800
4,2,0,0,0,0.0000
8,1,2,1,0,0.0000
5,1,1,0,1,0.0100
2,2,2,1,0,0.0200
6,1,1,1,0,0.0000
1,2,1,1,0,0.0000
8,2,1,0,0,0.0000
1,0,2,0,1,0.0000
4,0,2,0,1,0.0000
1,1,1,0,0,0.0000
0,1,2,0,1,0.0000
5,0,1,0,0,0.0000
0,1,3,1,0,0.0000
4,1,1,0,0,0.0000
3,1,0,0,0,0.0000
1,1,2,1,0,0.0000
8,0,0,0,0,0.0000
0,1,2,1,1,0.0000
10,0,1,0,0,0.0000
8,3,0,0,0,0.0800
1,1,2,1,0,0.0000
2,0,0,0,0,0.0000
1,0,1,0,0,0.0000
8,0,1,0,0,0.0000
12,1,1,0,0,0.0300
5,1,3,1,0,0.0100
1,1,2,1,1,0.0000
3,2,1,1,1,0.1200
2,0,1,0,0,0.0000
2,1,2,0,0,0.0000
4,1,2,0,1,0.0000
0,0,2,0,1,0.0000
2,0,1,0,1,0.0000
8,2,0,0,0,0.0000
2,1,1,1,0,0.0000
0,2,1,1,0,0.0000
0,2,2,1,0,0.0000
8,0,1,0,0,0.0000
2,2,1,0,0,0.0000
1,1,2,0,0,0.0000
4,2,0,0,0,0.0000
4,0,1,0,0,0.0000
4,0,0,0,0,0.0000
11,2,1,1,0,0.7200
14,2,1,1,0,0.7700
14,2,1,1,1,1.0000
4,1,2,1,1,0.0000
0,2,2,1,0,0.0100
14,1,1,0,1,0.5900
4,1,2,1,1,0.0000
0,1,0,0,0,0.0000
8,1,2,1,1,0.0000
4,2,1,0,0,0.0000
15,0,1,0,0,0.0000
9,0,2,0,0,0.0000
0,1,1,0,0,0.0000
1,2,1,0,0,0.0000
8,1,1,0,0,0.0000
8,1,2,1,0,0.0000
0,2,1,1,1,0.0000
5,0,1,0,0,0.0000
9,0,1,0,1,0.0000
3,3,0,0,0,0.3200
8,1,0,0,0,0.0000
8,2,2,1,0,0.0400
3,1,1,0,0,0.0000
4,1,1,1,0,0.0000
1,0,1,0,1,0.0000
2,2,2,1,0,0.0100
7,1,0,0,0,0.0100
9,0,0,0,0,0.0000
0,2,2,1,0,0.0000
0,1,1,1,1,0.0000
6,1,1,0,0,0.0000
11,2,0,0,0,0.9700
0,2,2,0,0,0.0000
8,2,2,1,0,0.0300
2,1,3,1,2,0.0000
1,1,1,1,1,0.0000
12,0,1,0,0,0.0000
8,1,1,0,0,0.0000
8,1,2,0,0,0.0000
0,1,1,0,0,0.0000
8,1,2,0,0,0.0000
1,0,2,0,1,0.0000
9,1,1,0,0,0.2300
7,0,3,0,0,0.0000
5,2,1,0,0,0.0100
4,1,3,0,1,0.0000
2,1,2,0,0,0.0000
8,1,0,0,0,0.0000
0,2,1,1,0,0.0000
2,2,2,2,0,0.0100
0,1,2,0,0,0.0000
0,2,2,1,1,0.0000
0,0,2,0,0,0.0000
4,1,1,0,0,0.0000
10,1,3,0,0,0.0000
1,0,1,0,0,0.0000
6,0,1,0,1,0.0000
0,2,2,2,0,0.0000
4,3,1,1,0,0.1700
10,1,2,1,0,0.2100
1,0,0,0,0,0.0000
9,2,0,0,0,0.0000
9,0,1,0,0,0.0000
10,0,1,0,0,0.0000
0,2,2,1,0,0.0000
4,0,2,0,0,0.0000
12,0,0,0,0,0.0000
2,1,2,1,0,0.0000
2,1,3,1,2,0.0000
0,1,1,0,0,0.0000
0,1,3,0,1,0.0000
0,2,0,0,0,0.0000
12,2,2,1,0,0.1800
4,2,1,0,0,0.0000
2,2,1,1,0,0.0000
8,0,1,0,1,0.0000
0,2,0,0,0,0.0000
5,0,1,0,0,0.0000
5,2,0,0,0,0.0000
8,1,2,0,0,0.0000
0,2,2,1,0,0.0000
3,1,1,0,0,0.0000
10,1,0,0,0,0.0000
0,2,0,0,0,0.0000
2,1,0,0,0,0.0000
8,1,0,0,0,0.0000
3,0,2,0,0,0.0000
9,2,1,1,1,0.4400
1,1,3,0,1,0.0000
0,1,4,1,0,0.0000
4,1,1,0,0,0.0000
12,1,2,0,0,0.0000
0,2,0,0,0,0.0000
9,1,2,1,0,0.0100
8,1,1,1,0,0.0000
7,1,1,0,0,0.0000
8,0,2,0,0,0.0000
0,2,0,0,0,0.0000
4,1,1,0,0,0.0000
13,1,0,0,0,0.0100
10,1,1,0,0,0.0000
4,2,2,1,0,0.0100
4,1,0,0,0,0.0000
2,0,1,0,0,0.0000
6,0,1,0,1,0.0000
0,1,1,0,0,0.0000
3,2,1,0,0,0.0000
6,0,1,0,0,0.0000
8,1,0,0,0,0.0000
2,0,2,0,0,0.0000
2,3,2,2,0,0.3400
8,1,1,0,0,0.0000
4,3,0,0,0,0.0200
0,0,1,0,1,0.0000
0,2,2,1,1,0.0000
8,2,2,0,1,0.0100
0,4,1,1,0,0.3200
2,2,1,1,0,0.0000
11,1,3,1,0,0.0300
6,1,0,0,0,0.0000
8,0,2,0,0,0.0000
2,0,1,0,0,0.0000
7,3,2,2,0,1.0000
0,1,2,0,0,0.0000
4,2,1,0,1,0.0000
13,2,1,1,0,0.8200
2,2,1,0,1,0.0000
6,3,1,1,0,0.6900
4,0,1,0,1,0.0000
4,0,0,0,0,0.0000
1,1,2,0,0,0.0000
3,2,2,1,0,0.1400
12,1,1,1,0,0.0000
1,0,1,0,0,0.0000
8,1,1,1,0,0.0000
10,2,0,0,0,0.0000
0,2,1,1,0,0.0000
4,0,2,0,0,0.0000
0,1,2,1,0,0.0000
4,4,0,0,0,0.4200
14,1,1,0,0,0.2000
0,2,1,1,0,0.0000
13,2,0,0,0,0.0000
2,1,0,0,0,0.0000
12,2,1,0,1,0.3900
2,2,1,1,0,0.0000
0,2,4,2,1,0.0400
3,1,1,1,0,0.0000
10,1,1,0,0,0.0000
0,2,2,1,0,0.0000
2,0,1,0,0,0.0000
0,2,1,1,0,0.0000
6,0,2,0,0,0.0000
8,2,1,1,0,0.0400
3,1,0,0,0,0.0000
14,1,1,0,0,0.0300
2,4,1,1,0,0.6200
4,2,1,1,0,0.0100
1,1,3,1,1,0.0000
1,3,0,0,0,0.0000
0,0,2,0,0,0.0000
3,1,0,0,0,0.0000
10,3,1,1,0,0.8900
3,2,0,0,0,0.1700
1,2,1,0,1,0.0000
4,0,2,0,0,0.0000
6,1,1,0,1,0.0000
4,1,1,0,1,0.0000
6,0,4,0,0,0.0000
2,2,2,0,0,0.0000
4,1,2,0,1,0.0000
10,3,1,1,0,0.9000
3,1,2,1,1,0.0100
0,1,1,1,0,0.0000
0,1,1,1,1,0.0000
8,4,0,0,0,0.6200
0,0,2,0,0,0.0000
3,1,1,0,0,0.0000
8,1,2,0,0,0.0000
3,0,0,0,0,0.0000
10,1,1,1,0,0.0400
9,2,1,1,0,0.6100
2,0,3,0,2,0.0000
8,3,1,1,0,0.1800
8,2,3,2,0,0.1800
8,1,0,0,0,0.0000
14,1,1,0,0,0.0200
